region_name_1_20000,prefecture,region_name_10km,mesh_10km,mesh_1km,number_of_factories,number_of_workers,shipment
福岡,福岡,福岡,503033,50303314,21,479,613495
福岡,福岡,福岡,503033,50303315,1,16,0
福岡,福岡,福岡,503033,50303316,3,32,37734
福岡,福岡,福岡,503033,50303317,25,441,1093686
福岡,福岡,福岡,503033,50303318,14,170,168078
福岡,福岡,福岡,503033,50303319,8,153,169528
福岡,福岡,福岡,503033,50303300,9,107,154914
福岡,福岡,福岡,503033,50303301,12,297,370722
福岡,福岡,福岡,503033,50303302,5,55,51299
福岡,福岡,福岡,503033,50303303,3,17,23495
福岡,福岡,福岡,503033,50303304,13,186,225506
福岡,福岡,福岡,503033,50303305,12,130,140789
福岡,福岡,福岡,503033,50303306,3,35,59736
福岡,福岡,福岡,503033,50303308,3,30,59379
福岡,福岡,福岡,503033,50303309,5,160,308366
福岡,福岡,篠栗,503034,50303480,2,65,0
福岡,福岡,篠栗,503034,50303460,4,287,1717399
福岡,福岡,篠栗,503034,50303450,11,595,997913
福岡,福岡,篠栗,503034,50303440,6,164,221156
福岡,福岡,篠栗,503034,50303441,2,73,0
福岡,福岡,篠栗,503034,50303442,2,35,0
福岡,福岡,篠栗,503034,50303443,2,92,0
福岡,福岡,篠栗,503034,50303436,1,9,0
福岡,福岡,篠栗,503034,50303420,21,327,585505
福岡,福岡,篠栗,503034,50303421,1,13,0
福岡,福岡,篠栗,503034,50303410,11,73,81099
福岡,福岡,篠栗,503034,50303400,6,43,21140
福岡,福岡,篠栗,503034,50303401,3,102,239087
福岡,福岡,篠栗,503034,50303402,3,100,75282
福岡,福岡,篠栗,503034,50303406,1,24,0
福岡,福岡,飯塚,503035,50303591,1,6,0
福岡,福岡,飯塚,503035,50303594,5,200,509692
福岡,福岡,飯塚,503035,50303595,3,14,12553
福岡,福岡,飯塚,503035,50303597,2,40,0
福岡,福岡,飯塚,503035,50303599,1,17,0
福岡,福岡,飯塚,503035,50303582,3,623,960107
福岡,福岡,飯塚,503035,50303583,2,116,0
福岡,福岡,飯塚,503035,50303584,3,35,48536
福岡,福岡,飯塚,503035,50303586,1,5,0
福岡,福岡,飯塚,503035,50303587,2,84,0
福岡,福岡,飯塚,503035,50303571,1,35,0
福岡,福岡,飯塚,503035,50303572,7,493,585392
福岡,福岡,飯塚,503035,50303573,8,266,975667
福岡,福岡,飯塚,503035,50303574,3,83,97560
福岡,福岡,飯塚,503035,50303575,1,22,0
福岡,福岡,飯塚,503035,50303577,1,12,0
福岡,福岡,飯塚,503035,50303578,1,13,0
福岡,福岡,飯塚,503035,50303561,1,7,0
福岡,福岡,飯塚,503035,50303562,4,372,1441889
福岡,福岡,飯塚,503035,50303563,3,20,34577
福岡,福岡,飯塚,503035,50303564,2,13,0
福岡,福岡,飯塚,503035,50303565,3,26,18225
福岡,福岡,飯塚,503035,50303566,2,42,0
福岡,福岡,飯塚,503035,50303567,3,151,168784
福岡,福岡,飯塚,503035,50303568,2,25,0
福岡,福岡,飯塚,503035,50303551,1,5,0
福岡,福岡,飯塚,503035,50303552,3,183,292948
福岡,福岡,飯塚,503035,50303553,2,15,0
福岡,福岡,飯塚,503035,50303554,5,90,54700
福岡,福岡,飯塚,503035,50303555,7,47,45442
福岡,福岡,飯塚,503035,50303557,7,169,876381
福岡,福岡,飯塚,503035,50303558,1,10,0
福岡,福岡,飯塚,503035,50303543,3,17,16329
福岡,福岡,飯塚,503035,50303544,1,24,0
福岡,福岡,飯塚,503035,50303545,3,131,122670
福岡,福岡,飯塚,503035,50303547,1,8,0
福岡,福岡,飯塚,503035,50303532,1,11,0
福岡,福岡,飯塚,503035,50303534,1,4,0
福岡,福岡,飯塚,503035,50303535,7,386,1013879
福岡,福岡,飯塚,503035,50303536,3,65,132828
福岡,福岡,飯塚,503035,50303537,6,64,43299
福岡,福岡,飯塚,503035,50303538,2,40,0
福岡,福岡,飯塚,503035,50303521,2,21,0
福岡,福岡,飯塚,503035,50303523,1,10,0
福岡,福岡,飯塚,503035,50303524,2,52,0
福岡,福岡,飯塚,503035,50303525,11,841,2064829
福岡,福岡,飯塚,503035,50303526,8,374,968696
福岡,福岡,飯塚,503035,50303527,4,434,736022
福岡,福岡,飯塚,503035,50303528,6,87,148252
福岡,福岡,飯塚,503035,50303511,1,17,0
福岡,福岡,飯塚,503035,50303514,2,37,0
福岡,福岡,飯塚,503035,50303515,7,217,840679
福岡,福岡,飯塚,503035,50303516,3,52,87484
福岡,福岡,飯塚,503035,50303518,1,5,0
福岡,福岡,飯塚,503035,50303519,1,38,0
福岡,福岡,飯塚,503035,50303504,3,146,637845
福岡,福岡,飯塚,503035,50303505,2,30,0
福岡,福岡,飯塚,503035,50303507,2,11,0
福岡,福岡,飯塚,503035,50303508,1,13,0
福岡,福岡,田川,503036,50303692,1,16,0
福岡,福岡,田川,503036,50303693,1,440,0
福岡,福岡,田川,503036,50303695,2,80,0
福岡,福岡,田川,503036,50303696,1,4,0
福岡,福岡,田川,503036,50303697,7,140,307513
福岡,福岡,田川,503036,50303681,2,22,0
福岡,福岡,田川,503036,50303682,2,29,0
福岡,福岡,田川,503036,50303683,1,42,0
福岡,福岡,田川,503036,50303685,3,256,805450
福岡,福岡,田川,503036,50303671,1,20,0
福岡,福岡,田川,503036,50303673,2,614,0
福岡,福岡,田川,503036,50303675,4,49,26977
福岡,福岡,田川,503036,50303676,1,12,0
福岡,福岡,田川,503036,50303677,4,104,157461
福岡,福岡,田川,503036,50303678,1,9,0
福岡,福岡,田川,503036,50303679,1,7,0
福岡,福岡,田川,503036,50303661,1,33,0
福岡,福岡,田川,503036,50303662,2,17,0
福岡,福岡,田川,503036,50303664,2,53,0
福岡,福岡,田川,503036,50303665,4,33,32486
福岡,福岡,田川,503036,50303666,1,8,0
福岡,福岡,田川,503036,50303667,1,25,0
福岡,福岡,田川,503036,50303651,2,59,0
福岡,福岡,田川,503036,50303652,2,33,0
福岡,福岡,田川,503036,50303658,1,28,0
福岡,福岡,田川,503036,50303659,1,5,0
福岡,福岡,田川,503036,50303641,1,19,0
福岡,福岡,田川,503036,50303643,3,40,244795
福岡,福岡,田川,503036,50303644,1,6,0
福岡,福岡,田川,503036,50303645,16,571,955637
福岡,福岡,田川,503036,50303648,1,15,0
福岡,福岡,田川,503036,50303633,4,74,273296
福岡,福岡,田川,503036,50303634,1,5,0
福岡,福岡,田川,503036,50303635,1,11,0
福岡,福岡,田川,503036,50303636,1,4,0
福岡,福岡,田川,503036,50303627,1,17,0
福岡,福岡,田川,503036,50303628,2,37,0
福岡,福岡,田川,503036,50303614,2,76,0
福岡,福岡,田川,503036,50303616,3,40,30059
福岡,福岡,田川,503036,50303603,1,10,0
福岡,福岡,田川,503036,50303605,3,17,5260
福岡,福岡,田川,503036,50303607,1,24,0
福岡,福岡,豊前本庄,503037,50303794,1,279,0
福岡,福岡,豊前本庄,503037,50303784,1,194,0
福岡,福岡,豊前本庄,503037,50303785,1,15,0
福岡,福岡,豊前本庄,503037,50303775,3,43,10494
福岡,福岡,豊前本庄,503037,50303778,1,41,0
福岡,福岡,豊前本庄,503037,50303765,1,7,0
福岡,福岡,豊前本庄,503037,50303768,1,8,0
福岡,福岡,豊前本庄,503037,50303769,1,18,0
福岡,福岡,豊前本庄,503037,50303753,1,10,0
福岡,福岡,豊前本庄,503037,50303730,2,12,0
福岡,福岡,古賀,503043,50304397,3,286,1788191
福岡,福岡,古賀,503043,50304398,3,147,489923
福岡,福岡,古賀,503043,50304399,1,10,0
福岡,福岡,古賀,503043,50304387,7,563,1534883
福岡,福岡,古賀,503043,50304389,1,5,0
福岡,福岡,古賀,503043,50304377,5,768,1602337
福岡,福岡,古賀,503043,50304378,1,6,0
福岡,福岡,古賀,503043,50304379,1,14,0
福岡,福岡,古賀,503043,50304366,1,156,0
福岡,福岡,古賀,503043,50304367,5,152,258131
福岡,福岡,古賀,503043,50304368,4,71,68273
福岡,福岡,古賀,503043,50304369,1,73,0
福岡,福岡,古賀,503043,50304354,8,257,442040
福岡,福岡,古賀,503043,50304355,1,97,0
福岡,福岡,古賀,503043,50304356,30,2608,5441565
福岡,福岡,古賀,503043,50304357,28,4937,10571338
福岡,福岡,古賀,503043,50304358,4,22,11073
福岡,福岡,古賀,503043,50304359,3,55,124638
福岡,福岡,古賀,503043,50304343,2,49,0
福岡,福岡,古賀,503043,50304345,13,733,1962571
福岡,福岡,古賀,503043,50304347,3,595,1551395
福岡,福岡,古賀,503043,50304349,3,30,61724
福岡,福岡,古賀,503043,50304333,3,78,145570
福岡,福岡,古賀,503043,50304335,4,67,56748
福岡,福岡,古賀,503043,50304336,1,16,0
福岡,福岡,古賀,503043,50304337,2,11,0
福岡,福岡,古賀,503043,50304338,8,129,190228
福岡,福岡,古賀,503043,50304339,7,123,252888
福岡,福岡,古賀,503043,50304323,3,39,57103
福岡,福岡,古賀,503043,50304324,2,77,0
福岡,福岡,古賀,503043,50304325,3,25,40623
福岡,福岡,古賀,503043,50304326,3,46,103628
福岡,福岡,古賀,503043,50304327,1,7,0
福岡,福岡,古賀,503043,50304328,2,26,0
福岡,福岡,古賀,503043,50304329,7,161,579416
福岡,福岡,古賀,503043,50304314,2,37,0
福岡,福岡,古賀,503043,50304316,1,7,0
福岡,福岡,古賀,503043,50304319,6,159,462834
福岡,福岡,古賀,503043,50304305,1,10,0
福岡,福岡,古賀,503043,50304308,1,4,0
福岡,福岡,古賀,503043,50304309,2,10,0
福岡,福岡,脇田,503044,50304498,1,17,0
福岡,福岡,脇田,503044,50304499,4,740,2515237
福岡,福岡,脇田,503044,50304488,2,70,0
福岡,福岡,脇田,503044,50304489,3,92,68179
福岡,福岡,脇田,503044,50304471,3,90,112863
福岡,福岡,脇田,503044,50304478,1,13,0
福岡,福岡,脇田,503044,50304479,3,40,102534
福岡,福岡,脇田,503044,50304460,7,167,299561
福岡,福岡,脇田,503044,50304461,2,32,0
福岡,福岡,脇田,503044,50304468,2,156,0
福岡,福岡,脇田,503044,50304450,3,53,55658
福岡,福岡,脇田,503044,50304458,2,42,0
福岡,福岡,脇田,503044,50304440,3,154,185786
福岡,福岡,脇田,503044,50304437,1,14,0
福岡,福岡,脇田,503044,50304438,1,12,0
福岡,福岡,直方,503045,50304590,1,20,0
福岡,福岡,直方,503045,50304591,3,219,739594
福岡,福岡,直方,503045,50304592,1,115,0
福岡,福岡,直方,503045,50304597,6,342,663424
福岡,福岡,直方,503045,50304598,3,20,13512
福岡,福岡,直方,503045,50304580,1,131,0
福岡,福岡,直方,503045,50304581,1,318,0
福岡,福岡,直方,503045,50304583,2,15,0
福岡,福岡,直方,503045,50304585,1,25,0
福岡,福岡,直方,503045,50304587,1,10,0
福岡,福岡,直方,503045,50304588,6,48,29641
福岡,福岡,直方,503045,50304589,3,705,979539
福岡,福岡,直方,503045,50304570,2,24,0
福岡,福岡,直方,503045,50304572,2,21,0
福岡,福岡,直方,503045,50304573,2,71,0
福岡,福岡,直方,503045,50304575,2,40,0
福岡,福岡,直方,503045,50304577,2,24,0
福岡,福岡,直方,503045,50304578,17,246,439801
福岡,福岡,直方,503045,50304579,2,72,0
福岡,福岡,直方,503045,50304560,2,29,0
福岡,福岡,直方,503045,50304563,2,57,0
福岡,福岡,直方,503045,50304564,1,12,0
福岡,福岡,直方,503045,50304565,4,97,161235
福岡,福岡,直方,503045,50304566,2,32,0
福岡,福岡,直方,503045,50304567,2,52,0
福岡,福岡,直方,503045,50304568,1,113,0
福岡,福岡,直方,503045,50304569,2,69,0
福岡,福岡,直方,503045,50304552,3,113,164967
福岡,福岡,直方,503045,50304553,2,105,0
福岡,福岡,直方,503045,50304555,2,40,0
福岡,福岡,直方,503045,50304556,1,4,0
福岡,福岡,直方,503045,50304557,4,241,561997
福岡,福岡,直方,503045,50304558,1,8,0
福岡,福岡,直方,503045,50304559,14,1217,3484176
福岡,福岡,直方,503045,50304540,1,7,0
福岡,福岡,直方,503045,50304543,2,345,0
福岡,福岡,直方,503045,50304545,1,19,0
福岡,福岡,直方,503045,50304546,4,60,37920
福岡,福岡,直方,503045,50304547,6,68,225575
福岡,福岡,直方,503045,50304548,1,8,0
福岡,福岡,直方,503045,50304549,2,54,0
福岡,福岡,直方,503045,50304536,4,269,682119
福岡,福岡,直方,503045,50304538,9,332,625486
福岡,福岡,直方,503045,50304539,1,29,0
福岡,福岡,直方,503045,50304526,1,97,0
福岡,福岡,直方,503045,50304529,3,66,28619
福岡,福岡,直方,503045,50304515,6,585,1299736
福岡,福岡,直方,503045,50304517,3,23,10817
福岡,福岡,直方,503045,50304503,1,7,0
福岡,福岡,直方,503045,50304504,1,7,0
福岡,福岡,直方,503045,50304505,4,139,143022
福岡,福岡,直方,503045,50304506,2,25,0
福岡,福岡,直方,503045,50304507,2,30,0
福岡,福岡,金田,503046,50304690,1,41,0
福岡,福岡,金田,503046,50304691,1,93,0
福岡,福岡,金田,503046,50304680,7,64,90833
福岡,福岡,金田,503046,50304670,6,727,1976114
福岡,福岡,金田,503046,50304660,3,224,1048675
福岡,福岡,金田,503046,50304650,4,73,132461
福岡,福岡,金田,503046,50304658,1,23,0
福岡,福岡,金田,503046,50304648,2,40,0
福岡,福岡,金田,503046,50304630,1,7,0
福岡,福岡,金田,503046,50304631,1,14,0
福岡,福岡,金田,503046,50304632,1,11,0
福岡,福岡,金田,503046,50304620,9,409,907808
福岡,福岡,金田,503046,50304622,1,4,0
福岡,福岡,金田,503046,50304623,2,59,0
福岡,福岡,金田,503046,50304610,2,14,0
福岡,福岡,金田,503046,50304613,5,493,1043291
福岡,福岡,金田,503046,50304615,1,8,0
福岡,福岡,金田,503046,50304618,1,17,0
福岡,福岡,金田,503046,50304600,3,52,140467
福岡,福岡,金田,503046,50304601,2,8,0
福岡,福岡,金田,503046,50304602,2,21,0
福岡,福岡,金田,503046,50304603,1,4,0
福岡,福岡,金田,503046,50304604,1,19,0
福岡,福岡,金田,503046,50304605,1,40,0
福岡,福岡,金田,503046,50304606,1,15,0
福岡,福岡,金田,503046,50304607,1,7,0
福岡,福岡,金田,503046,50304609,1,107,0
福岡,福岡,行橋,503047,50304794,1,6,0
福岡,福岡,行橋,503047,50304788,1,8,0
福岡,福岡,行橋,503047,50304774,2,34,0
福岡,福岡,行橋,503047,50304775,5,298,285918
福岡,福岡,行橋,503047,50304776,3,39,20921
福岡,福岡,行橋,503047,50304777,5,48,26687
福岡,福岡,行橋,503047,50304778,3,15,4847
福岡,福岡,行橋,503047,50304764,1,37,0
福岡,福岡,行橋,503047,50304765,3,18,69243
福岡,福岡,行橋,503047,50304766,2,15,0
福岡,福岡,行橋,503047,50304767,4,1468,4758999
福岡,福岡,行橋,503047,50304768,7,525,612439
福岡,福岡,行橋,503047,50304769,1,14,0
福岡,福岡,行橋,503047,50304751,2,32,0
福岡,福岡,行橋,503047,50304754,1,27,0
福岡,福岡,行橋,503047,50304755,3,148,356503
福岡,福岡,行橋,503047,50304756,1,25,0
福岡,福岡,行橋,503047,50304757,4,39,107520
福岡,福岡,行橋,503047,50304758,4,196,328546
福岡,福岡,行橋,503047,50304759,4,310,1090877
福岡,福岡,行橋,503047,50304742,1,4,0
福岡,福岡,行橋,503047,50304744,2,16,0
福岡,福岡,行橋,503047,50304747,2,60,0
福岡,福岡,行橋,503047,50304748,4,244,614220
福岡,福岡,行橋,503047,50304749,3,47,86696
福岡,福岡,行橋,503047,50304731,1,49,0
福岡,福岡,行橋,503047,50304732,2,28,0
福岡,福岡,行橋,503047,50304733,1,5,0
福岡,福岡,行橋,503047,50304735,1,12,0
福岡,福岡,行橋,503047,50304736,1,18,0
福岡,福岡,行橋,503047,50304737,1,52,0
福岡,福岡,行橋,503047,50304721,2,720,0
福岡,福岡,行橋,503047,50304725,2,42,0
福岡,福岡,行橋,503047,50304726,2,119,0
福岡,福岡,行橋,503047,50304727,3,24,21989
福岡,福岡,行橋,503047,50304729,1,4,0
福岡,福岡,行橋,503047,50304711,1,6,0
福岡,福岡,行橋,503047,50304717,3,25,28587
福岡,福岡,行橋,503047,50304718,2,49,0
福岡,福岡,行橋,503047,50304719,3,102,200291
福岡,福岡,行橋,503047,50304708,3,466,1263638
福岡,福岡,津屋崎,503053,50305399,1,9,0
福岡,福岡,津屋崎,503053,50305358,1,17,0
福岡,福岡,津屋崎,503053,50305347,2,9,0
福岡,福岡,津屋崎,503053,50305338,1,5,0
福岡,福岡,津屋崎,503053,50305329,2,88,0
福岡,福岡,津屋崎,503053,50305317,1,4,0
福岡,福岡,津屋崎,503053,50305318,5,60,115070
福岡,福岡,津屋崎,503053,50305319,3,39,50687
福岡,福岡,津屋崎,503053,50305308,3,415,788279
福岡,福岡,筑前東郷,503054,50305498,2,29,0
福岡,福岡,筑前東郷,503054,50305483,1,4,0
福岡,福岡,筑前東郷,503054,50305488,1,8,0
福岡,福岡,筑前東郷,503054,50305471,2,51,0
福岡,福岡,筑前東郷,503054,50305461,1,11,0
福岡,福岡,筑前東郷,503054,50305463,1,7,0
福岡,福岡,筑前東郷,503054,50305464,1,4,0
福岡,福岡,筑前東郷,503054,50305466,1,8,0
福岡,福岡,筑前東郷,503054,50305467,2,16,0
福岡,福岡,筑前東郷,503054,50305468,2,33,0
福岡,福岡,筑前東郷,503054,50305469,2,19,0
福岡,福岡,筑前東郷,503054,50305452,1,4,0
福岡,福岡,筑前東郷,503054,50305453,3,74,32234
福岡,福岡,筑前東郷,503054,50305457,4,133,124957
福岡,福岡,筑前東郷,503054,50305458,1,23,0
福岡,福岡,筑前東郷,503054,50305445,2,99,0
福岡,福岡,筑前東郷,503054,50305434,4,663,2430285
福岡,福岡,筑前東郷,503054,50305420,2,11,0
福岡,福岡,筑前東郷,503054,50305421,2,31,0
福岡,福岡,筑前東郷,503054,50305412,2,799,0
福岡,福岡,筑前東郷,503054,50305400,2,47,0
福岡,福岡,筑前東郷,503054,50305402,3,23,24966
福岡,福岡,筑前東郷,503054,50305403,1,26,0
福岡,福岡,中間,503055,50305590,1,8,0
福岡,福岡,中間,503055,50305592,3,34,73046
福岡,福岡,中間,503055,50305594,2,10,0
福岡,福岡,中間,503055,50305596,1,38,0
福岡,福岡,中間,503055,50305598,1,10,0
福岡,福岡,中間,503055,50305599,2,8,0
福岡,福岡,中間,503055,50305582,3,73,101399
福岡,福岡,中間,503055,50305583,8,254,650328
福岡,福岡,中間,503055,50305584,3,60,161602
福岡,福岡,中間,503055,50305585,9,189,395152
福岡,福岡,中間,503055,50305586,5,29,12231
福岡,福岡,中間,503055,50305588,1,5,0
福岡,福岡,中間,503055,50305572,3,24,37058
福岡,福岡,中間,503055,50305573,5,217,637892
福岡,福岡,中間,503055,50305574,3,66,109622
福岡,福岡,中間,503055,50305575,5,370,745771
福岡,福岡,中間,503055,50305576,2,148,0
福岡,福岡,中間,503055,50305577,2,25,0
福岡,福岡,中間,503055,50305578,2,68,0
福岡,福岡,中間,503055,50305579,2,48,0
福岡,福岡,中間,503055,50305563,7,697,1310341
福岡,福岡,中間,503055,50305564,2,257,0
福岡,福岡,中間,503055,50305565,2,24,0
福岡,福岡,中間,503055,50305566,1,21,0
福岡,福岡,中間,503055,50305568,2,20,0
福岡,福岡,中間,503055,50305569,1,6,0
福岡,福岡,中間,503055,50305553,1,23,0
福岡,福岡,中間,503055,50305554,3,76,106758
福岡,福岡,中間,503055,50305555,3,18,10240
福岡,福岡,中間,503055,50305557,1,31,0
福岡,福岡,中間,503055,50305558,2,18,0
福岡,福岡,中間,503055,50305559,3,26,6349
福岡,福岡,中間,503055,50305541,2,43,0
福岡,福岡,中間,503055,50305544,6,201,578912
福岡,福岡,中間,503055,50305545,1,8,0
福岡,福岡,中間,503055,50305548,3,145,153411
福岡,福岡,中間,503055,50305549,4,252,226137
福岡,福岡,中間,503055,50305531,1,141,0
福岡,福岡,中間,503055,50305532,1,12,0
福岡,福岡,中間,503055,50305533,12,331,2045401
福岡,福岡,中間,503055,50305534,1,6,0
福岡,福岡,中間,503055,50305536,3,67,68752
福岡,福岡,中間,503055,50305537,2,8,0
福岡,福岡,中間,503055,50305538,8,500,670311
福岡,福岡,中間,503055,50305539,1,22,0
福岡,福岡,中間,503055,50305524,1,4,0
福岡,福岡,中間,503055,50305525,1,23,0
福岡,福岡,中間,503055,50305526,10,204,170432
福岡,福岡,中間,503055,50305527,3,44,128690
福岡,福岡,中間,503055,50305528,1,27,0
福岡,福岡,中間,503055,50305529,3,74,95334
福岡,福岡,中間,503055,50305515,3,175,300075
福岡,福岡,中間,503055,50305516,2,121,0
福岡,福岡,中間,503055,50305517,4,75,95176
福岡,福岡,中間,503055,50305518,4,26,24790
福岡,福岡,中間,503055,50305519,2,159,0
福岡,福岡,中間,503055,50305500,1,12,0
福岡,福岡,中間,503055,50305501,2,6526,0
福岡,福岡,中間,503055,50305502,1,4,0
福岡,福岡,中間,503055,50305503,3,86,53355
福岡,福岡,中間,503055,50305504,1,23,0
福岡,福岡,中間,503055,50305506,2,65,0
福岡,福岡,中間,503055,50305507,16,541,1482858
福岡,福岡,中間,503055,50305508,2,18,0
福岡,福岡,徳力,503056,50305690,1,66,0
福岡,福岡,徳力,503056,50305691,1,14,0
福岡,福岡,徳力,503056,50305680,1,12,0
福岡,福岡,徳力,503056,50305681,1,10,0
福岡,福岡,徳力,503056,50305688,3,22,24688
福岡,福岡,徳力,503056,50305670,1,462,0
福岡,福岡,徳力,503056,50305679,1,10,0
福岡,福岡,徳力,503056,50305667,1,6,0
福岡,福岡,徳力,503056,50305668,3,34,48267
福岡,福岡,徳力,503056,50305650,1,19,0
福岡,福岡,徳力,503056,50305640,1,4,0
福岡,福岡,徳力,503056,50305649,12,381,947880
福岡,福岡,徳力,503056,50305630,1,5,0
福岡,福岡,徳力,503056,50305639,1,9,0
福岡,福岡,徳力,503056,50305621,22,555,1515022
福岡,福岡,徳力,503056,50305610,7,188,360968
福岡,福岡,徳力,503056,50305611,8,62,72948
福岡,福岡,徳力,503056,50305619,1,36,0
福岡,福岡,徳力,503056,50305600,1,5,0
福岡,福岡,徳力,503056,50305601,1,8,0
福岡,福岡,徳力,503056,50305609,1,20,0
福岡,福岡,苅田,503057,50305790,1,60,0
福岡,福岡,苅田,503057,50305791,4,86,137104
福岡,福岡,苅田,503057,50305792,3,92,215448
福岡,福岡,苅田,503057,50305793,2,44,0
福岡,福岡,苅田,503057,50305794,8,142,155088
福岡,福岡,苅田,503057,50305795,5,79,124183
福岡,福岡,苅田,503057,50305796,4,202,318785
福岡,福岡,苅田,503057,50305780,3,610,1478725
福岡,福岡,苅田,503057,50305781,2,10,0
福岡,福岡,苅田,503057,50305782,1,92,0
福岡,福岡,苅田,503057,50305783,3,15,12150
福岡,福岡,苅田,503057,50305784,2,15,0
福岡,福岡,苅田,503057,50305785,5,79,75736
福岡,福岡,苅田,503057,50305774,1,6,0
福岡,福岡,苅田,503057,50305775,1,9,0
福岡,福岡,苅田,503057,50305776,4,155,222665
福岡,福岡,苅田,503057,50305779,4,138,451268
福岡,福岡,苅田,503057,50305765,1,10,0
福岡,福岡,苅田,503057,50305766,4,35,20766
福岡,福岡,苅田,503057,50305767,6,328,1015092
福岡,福岡,苅田,503057,50305768,5,400,1984959
福岡,福岡,苅田,503057,50305769,4,267,670569
福岡,福岡,苅田,503057,50305750,2,41,0
福岡,福岡,苅田,503057,50305757,4,2239,5638815
福岡,福岡,苅田,503057,50305758,8,165,239205
福岡,福岡,苅田,503057,50305759,6,1010,2997212
福岡,福岡,苅田,503057,50305748,1,8,0
福岡,福岡,苅田,503057,50305749,2,132,0
福岡,福岡,苅田,503057,50305738,5,51,64704
福岡,福岡,苅田,503057,50305739,8,363,942323
福岡,福岡,苅田,503057,50305728,4,195,309222
福岡,福岡,苅田,503057,50305729,5,578,1871337
福岡,福岡,苅田,503057,50305718,1,13,0
福岡,福岡,苅田,503057,50305719,5,4550,110522610
福岡,福岡,苅田,503057,50305704,1,7,0
福岡,福岡,苅田,503057,50305709,4,47,70043
福岡,福岡,神湊,503063,50306319,1,7,0
福岡,福岡,神湊,503063,50306308,1,4,0
福岡,福岡,吉木,503064,50306452,6,60,21940
福岡,福岡,吉木,503064,50306442,1,23,0
福岡,福岡,吉木,503064,50306446,1,29,0
福岡,福岡,吉木,503064,50306436,1,4,0
福岡,福岡,吉木,503064,50306437,2,22,0
福岡,福岡,吉木,503064,50306438,1,8,0
福岡,福岡,吉木,503064,50306421,1,20,0
福岡,福岡,吉木,503064,50306422,1,5,0
福岡,福岡,吉木,503064,50306423,1,16,0
福岡,福岡,吉木,503064,50306410,1,8,0
福岡,福岡,吉木,503064,50306413,4,97,68464
福岡,福岡,吉木,503064,50306418,1,15,0
福岡,福岡,吉木,503064,50306404,1,18,0
福岡,福岡,折尾,503065,50306597,1,5,0
福岡,福岡,折尾,503065,50306573,3,15,6486
福岡,福岡,折尾,503065,50306574,2,48,0
福岡,福岡,折尾,503065,50306577,2,10,0
福岡,福岡,折尾,503065,50306578,1,9,0
福岡,福岡,折尾,503065,50306563,1,15,0
福岡,福岡,折尾,503065,50306564,2,29,0
福岡,福岡,折尾,503065,50306569,9,171,381911
福岡,福岡,折尾,503065,50306554,3,177,910745
福岡,福岡,折尾,503065,50306555,2,322,0
福岡,福岡,折尾,503065,50306556,1,5,0
福岡,福岡,折尾,503065,50306557,1,7,0
福岡,福岡,折尾,503065,50306558,2,24,0
福岡,福岡,折尾,503065,50306559,7,1128,3933899
福岡,福岡,折尾,503065,50306541,6,131,110599
福岡,福岡,折尾,503065,50306542,1,19,0
福岡,福岡,折尾,503065,50306543,5,73,90200
福岡,福岡,折尾,503065,50306544,3,81,71922
福岡,福岡,折尾,503065,50306545,1,6,0
福岡,福岡,折尾,503065,50306547,1,32,0
福岡,福岡,折尾,503065,50306548,9,99,125205
福岡,福岡,折尾,503065,50306549,18,733,1054245
福岡,福岡,折尾,503065,50306531,3,93,131291
福岡,福岡,折尾,503065,50306532,8,216,182310
福岡,福岡,折尾,503065,50306533,2,15,0
福岡,福岡,折尾,503065,50306534,6,159,803407
福岡,福岡,折尾,503065,50306535,3,88,156286
福岡,福岡,折尾,503065,50306536,10,91,233412
福岡,福岡,折尾,503065,50306537,4,77,47729
福岡,福岡,折尾,503065,50306538,7,188,181760
福岡,福岡,折尾,503065,50306539,20,322,511372
福岡,福岡,折尾,503065,50306520,1,8,0
福岡,福岡,折尾,503065,50306521,4,175,323566
福岡,福岡,折尾,503065,50306523,1,15,0
福岡,福岡,折尾,503065,50306524,1,8,0
福岡,福岡,折尾,503065,50306525,3,22,13529
福岡,福岡,折尾,503065,50306526,1,20,0
福岡,福岡,折尾,503065,50306527,2,64,0
福岡,福岡,折尾,503065,50306528,9,416,597596
福岡,福岡,折尾,503065,50306529,9,132,212147
福岡,福岡,折尾,503065,50306511,5,224,231804
福岡,福岡,折尾,503065,50306512,6,130,197551
福岡,福岡,折尾,503065,50306513,2,46,0
福岡,福岡,折尾,503065,50306515,4,208,358348
福岡,福岡,折尾,503065,50306516,2,12,0
福岡,福岡,折尾,503065,50306517,1,6,0
福岡,福岡,折尾,503065,50306518,1,8,0
福岡,福岡,折尾,503065,50306519,1,6,0
福岡,福岡,折尾,503065,50306501,1,4,0
福岡,福岡,折尾,503065,50306503,3,138,96425
福岡,福岡,折尾,503065,50306504,1,8,0
福岡,福岡,折尾,503065,50306505,3,89,85312
福岡,福岡,折尾,503065,50306507,6,518,437972
福岡,福岡,折尾,503065,50306509,1,5,0
福岡,福岡,八幡,503066,50306694,12,746,3660312
福岡,福岡,八幡,503066,50306695,14,516,2204019
福岡,福岡,八幡,503066,50306699,3,399,2705036
福岡,福岡,八幡,503066,50306684,4,25,17449
福岡,福岡,八幡,503066,50306685,18,646,3074755
福岡,福岡,八幡,503066,50306686,12,3558,44431637
